Sex,Worm,Distance,Gray_Value,Annotation
Male,0405_e11,434.525,89.857,
Male,0405_e11,434.85,91.071,
Male,0405_e11,435.175,92.286,
Male,0405_e11,435.5,92.286,
Male,0405_e11,435.825,91.071,
Male,0405_e11,436.15,92.286,
Male,0405_e11,436.475,92.286,
Male,0405_e11,436.8,93.5,
Male,0405_e11,437.125,93.5,
Male,0405_e11,437.45,95.929,
Male,0405_e11,437.775,95.929,
Male,0405_e11,438.1,94.714,
Male,0405_e11,438.425,94.714,
Male,0405_e11,438.75,94.714,
Male,0405_e11,439.075,94.714,
Male,0405_e11,439.4,98.357,
Male,0405_e11,439.725,95.929,
Male,0405_e11,440.05,98.357,
Male,0405_e11,440.375,99.571,
Male,0405_e11,440.7,94.714,
Male,0405_e11,441.025,95.929,
Male,0405_e11,441.35,98.357,
Male,0405_e11,441.675,97.143,
Male,0405_e11,442,99.571,
Male,0405_e11,442.325,102,
Male,0405_e11,442.65,99.571,
Male,0405_e11,442.975,104.429,
Male,0405_e11,443.3,105.643,
Male,0405_e11,443.625,109.286,
Male,0405_e11,443.95,111.714,
Male,0405_e11,444.275,109.286,
Male,0405_e11,444.6,111.714,
Male,0405_e11,444.925,115.357,
Male,0405_e11,445.25,112.929,
Male,0405_e11,445.575,112.929,
Male,0405_e11,445.9,114.143,
Male,0405_e11,446.225,115.357,
Male,0405_e11,446.55,114.143,
Male,0405_e11,446.875,115.357,
Male,0405_e11,447.2,114.143,
Male,0405_e11,447.525,114.143,
Male,0405_e11,447.85,111.714,
Male,0405_e11,448.175,111.714,
Male,0405_e11,448.5,114.143,
Male,0405_e11,448.825,114.143,
Male,0405_e11,449.15,114.143,
Male,0405_e11,449.475,116.571,
Male,0405_e11,449.8,115.357,
Male,0405_e11,450.125,114.143,
Male,0405_e11,450.45,111.714,
Male,0405_e11,450.775,111.714,
Male,0405_e11,451.1,114.143,
Male,0405_e11,451.425,114.143,
Male,0405_e11,451.75,110.5,
Male,0405_e11,452.075,111.714,
Male,0405_e11,452.4,109.286,
Male,0405_e11,452.725,106.857,
Male,0405_e11,453.05,106.857,
Male,0405_e11,453.375,106.857,
Male,0405_e11,453.7,104.429,
Male,0405_e11,454.025,104.429,
Male,0405_e11,454.35,104.429,
Male,0405_e11,454.675,104.429,
Male,0405_e11,455,104.429,
Male,0405_e11,455.325,103.214,
Male,0405_e11,455.65,102,
Male,0405_e11,455.975,103.214,
Male,0405_e11,456.3,102,
Male,0405_e11,456.625,103.214,
Male,0405_e11,456.95,102,
Male,0405_e11,457.275,103.214,
Male,0405_e11,457.6,103.214,
Male,0405_e11,457.925,103.214,
Male,0405_e11,458.25,103.214,
Male,0405_e11,458.575,103.214,
Male,0405_e11,458.9,104.429,
Male,0405_e11,459.225,102,
Male,0405_e11,459.55,100.786,
Male,0405_e11,459.875,100.786,
Male,0405_e11,460.2,97.143,
Male,0405_e11,460.525,98.357,
Male,0405_e11,460.85,98.357,
Male,0405_e11,461.175,97.143,
Male,0405_e11,461.5,100.786,
Male,0405_e11,461.825,103.214,
Male,0405_e11,462.15,99.571,
Male,0405_e11,462.475,98.357,
Male,0405_e11,462.8,99.571,
Male,0405_e11,463.125,98.357,
Male,0405_e11,463.45,95.929,
Male,0405_e11,463.775,99.571,
Male,0405_e11,464.1,99.571,
Male,0405_e11,464.425,100.786,
Male,0405_e11,464.75,99.571,
Male,0405_e11,465.075,104.429,
Male,0405_e11,465.4,103.214,
Male,0405_e11,465.725,105.643,
Male,0405_e11,466.05,108.071,
Male,0405_e11,466.375,109.286,
Male,0405_e11,466.7,108.071,
Male,0405_e11,467.025,109.286,
Male,0405_e11,467.35,108.071,
Male,0405_e11,467.675,110.5,
Male,0405_e11,468,111.714,
Male,0405_e11,468.325,111.714,
Male,0405_e11,468.65,111.714,
Male,0405_e11,468.975,111.714,
Male,0405_e11,469.3,112.929,
Male,0405_e11,469.625,112.929,
Male,0405_e11,469.95,110.5,
Male,0405_e11,470.275,111.714,
Male,0405_e11,470.6,112.929,
Male,0405_e11,470.925,112.929,
Male,0405_e11,471.25,112.929,
Male,0405_e11,471.575,115.357,
Male,0405_e11,471.9,111.714,
Male,0405_e11,472.225,111.714,
Male,0405_e11,472.55,114.143,
Male,0405_e11,472.875,111.714,
Male,0405_e11,473.2,110.5,
Male,0405_e11,473.525,110.5,
Male,0405_e11,473.85,110.5,
Male,0405_e11,474.175,111.714,
Male,0405_e11,474.5,111.714,
Male,0405_e11,474.825,109.286,
Male,0405_e11,475.15,111.714,
Male,0405_e11,475.475,111.714,
Male,0405_e11,475.8,109.286,
Male,0405_e11,476.125,108.071,
Male,0405_e11,476.45,109.286,
Male,0405_e11,476.775,106.857,
Male,0405_e11,477.1,106.857,
Male,0405_e11,477.425,105.643,
Male,0405_e11,477.75,102,
Male,0405_e11,478.075,102,
Male,0405_e11,478.4,102,
Male,0405_e11,478.725,100.786,
Male,0405_e11,479.05,99.571,
Male,0405_e11,479.375,99.571,
Male,0405_e11,479.7,99.571,
Male,0405_e11,480.025,98.357,
Male,0405_e11,480.35,97.143,
Male,0405_e11,480.675,98.357,
Male,0405_e11,481,98.357,
Male,0405_e11,481.325,97.143,
Male,0405_e11,481.65,98.357,
Male,0405_e11,481.975,99.571,
Male,0405_e11,482.3,97.143,
Male,0405_e11,482.625,98.357,
Male,0405_e11,482.95,99.571,
Male,0405_e11,483.275,99.571,
Male,0405_e11,483.6,99.571,
Male,0405_e11,483.925,99.571,
Male,0405_e11,484.25,99.571,
Male,0405_e11,484.575,99.571,
Male,0405_e11,484.9,100.786,
Male,0405_e11,485.225,99.571,
Male,0405_e11,485.55,102,
Male,0405_e11,485.875,103.214,
Male,0405_e11,486.2,103.214,
Male,0405_e11,486.525,102,
Male,0405_e11,486.85,104.429,
Male,0405_e11,487.175,104.429,
Male,0405_e11,487.5,105.643,
Male,0405_e11,487.825,105.643,
Male,0405_e11,488.15,106.857,
Male,0405_e11,488.475,105.643,
Male,0405_e11,488.8,105.643,
Male,0405_e11,489.125,106.857,
Male,0405_e11,489.45,108.071,
Male,0405_e11,489.775,110.5,
Male,0405_e11,490.1,109.286,
Male,0405_e11,490.425,111.714,
Male,0405_e11,490.75,111.714,
Male,0405_e11,491.075,112.929,
Male,0405_e11,491.4,112.929,
Male,0405_e11,491.725,112.929,
Male,0405_e11,492.05,112.929,
Male,0405_e11,492.375,111.714,
Male,0405_e11,492.7,114.143,
Male,0405_e11,493.025,112.929,
Male,0405_e11,493.35,110.5,
Male,0405_e11,493.675,111.714,
Male,0405_e11,494,111.714,
Male,0405_e11,494.325,111.714,
Male,0405_e11,494.65,110.5,
Male,0405_e11,494.975,110.5,
Male,0405_e11,495.3,110.5,
Male,0405_e11,495.625,109.286,
Male,0405_e11,495.95,110.5,
Male,0405_e11,496.275,110.5,
Male,0405_e11,496.6,110.5,
Male,0405_e11,496.925,110.5,
Male,0405_e11,497.25,112.929,
Male,0405_e11,497.575,110.5,
Male,0405_e11,497.9,110.5,
Male,0405_e11,498.225,109.286,
Male,0405_e11,498.55,110.5,
Male,0405_e11,498.875,112.929,
Male,0405_e11,499.2,112.929,
Male,0405_e11,499.525,110.5,
Male,0405_e11,499.85,110.5,
Male,0405_e11,500.175,111.714,
Male,0405_e11,500.5,110.5,
Male,0405_e11,500.825,111.714,
Male,0405_e11,501.15,112.929,
Male,0405_e11,501.475,111.714,
Male,0405_e11,501.8,111.714,
Male,0405_e11,502.125,112.929,
Male,0405_e11,502.45,111.714,
Male,0405_e11,502.775,116.571,
Male,0405_e11,503.1,112.929,
Male,0405_e11,503.425,115.357,
Male,0405_e11,503.75,115.357,
Male,0405_e11,504.075,115.357,
Male,0405_e11,504.4,115.357,
Male,0405_e11,504.725,115.357,
Male,0405_e11,505.05,115.357,
Male,0405_e11,505.375,114.143,
Male,0405_e11,505.7,114.143,
Male,0405_e11,506.025,116.571,
Male,0405_e11,506.35,117.786,
Male,0405_e11,506.675,115.357,
Male,0405_e11,507,115.357,
Male,0405_e11,507.325,115.357,
Male,0405_e11,507.65,115.357,
Male,0405_e11,507.975,114.143,
Male,0405_e11,508.3,112.929,
Male,0405_e11,508.625,115.357,
Male,0405_e11,508.95,114.143,
Male,0405_e11,509.275,112.929,
Male,0405_e11,509.6,111.714,
Male,0405_e11,509.925,114.143,
Male,0405_e11,510.25,114.143,
Male,0405_e11,510.575,112.929,
Male,0405_e11,510.9,114.143,
Male,0405_e11,511.225,109.286,
Male,0405_e11,511.55,109.286,
Male,0405_e11,511.875,106.857,
Male,0405_e11,512.2,108.071,
Male,0405_e11,512.525,106.857,
Male,0405_e11,512.85,104.429,
Male,0405_e11,513.175,99.571,
Male,0405_e11,513.5,102,
Male,0405_e11,513.825,99.571,
Male,0405_e11,514.15,99.571,
Male,0405_e11,514.475,99.571,
Male,0405_e11,514.8,98.357,
Male,0405_e11,515.125,99.571,
Male,0405_e11,515.45,102,
Male,0405_e11,515.775,99.571,
Male,0405_e11,516.1,103.214,
Male,0405_e11,516.425,103.214,
Male,0405_e11,516.75,105.643,
Male,0405_e11,517.075,108.071,
Male,0405_e11,517.4,112.929,
Male,0405_e11,517.725,109.286,
Male,0405_e11,518.05,111.714,
Male,0405_e11,518.375,110.5,
Male,0405_e11,518.7,110.5,
Male,0405_e11,519.025,112.929,
Male,0405_e11,519.35,112.929,
Male,0405_e11,519.675,114.143,
Male,0405_e11,520,114.143,
Male,0405_e11,520.325,114.143,
Male,0405_e11,520.65,117.786,
Male,0405_e11,520.975,112.929,
Male,0405_e11,521.3,115.357,
Male,0405_e11,521.625,115.357,
Male,0405_e11,521.95,116.571,
Male,0405_e11,522.275,115.357,
Male,0405_e11,522.6,117.786,
Male,0405_e11,522.925,121.429,
Male,0405_e11,523.25,117.786,
Male,0405_e11,523.575,121.429,
Male,0405_e11,523.9,120.214,
Male,0405_e11,524.225,121.429,
Male,0405_e11,524.55,121.429,
Male,0405_e11,524.875,123.857,
Male,0405_e11,525.2,122.643,
Male,0405_e11,525.525,120.214,
Male,0405_e11,525.85,121.429,
Male,0405_e11,526.175,121.429,
Male,0405_e11,526.5,121.429,
Male,0405_e11,526.825,122.643,
Male,0405_e11,527.15,122.643,
Male,0405_e11,527.475,125.071,
Male,0405_e11,527.8,125.071,
Male,0405_e11,528.125,122.643,
Male,0405_e11,528.45,122.643,
Male,0405_e11,528.775,123.857,
Male,0405_e11,529.1,120.214,
Male,0405_e11,529.425,122.643,
Male,0405_e11,529.75,120.214,
Male,0405_e11,530.075,122.643,
Male,0405_e11,530.4,122.643,
Male,0405_e11,530.725,120.214,
Male,0405_e11,531.05,126.286,
Male,0405_e11,531.375,123.857,
Male,0405_e11,531.7,125.071,
Male,0405_e11,532.025,123.857,
Male,0405_e11,532.35,127.5,
Male,0405_e11,532.675,126.286,
Male,0405_e11,533,125.071,
Male,0405_e11,533.325,122.643,
Male,0405_e11,533.65,121.429,
Male,0405_e11,533.975,126.286,
Male,0405_e11,534.3,119,
Male,0405_e11,534.625,125.071,
Male,0405_e11,534.95,123.857,
Male,0405_e11,535.275,123.857,
Male,0405_e11,535.6,123.857,
Male,0405_e11,535.925,127.5,
Male,0405_e11,536.25,126.286,
Male,0405_e11,536.575,123.857,
Male,0405_e11,536.9,123.857,
Male,0405_e11,537.225,126.286,
Male,0405_e11,537.55,127.5,
Male,0405_e11,537.875,126.286,
Male,0405_e11,538.2,126.286,
Male,0405_e11,538.525,127.5,
Male,0405_e11,538.85,122.643,
Male,0405_e11,539.175,127.5,
Male,0405_e11,539.5,134.786,
Male,0405_e11,539.825,134.786,
Male,0405_e11,540.15,134.786,
Male,0405_e11,540.475,138.429,
Male,0405_e11,540.8,134.786,
Male,0405_e11,541.125,134.786,
Male,0405_e11,541.45,134.786,
Male,0405_e11,541.775,136,
Male,0405_e11,542.1,137.214,
Male,0405_e11,542.425,131.143,
Male,0405_e11,542.75,132.357,
Male,0405_e11,543.075,131.143,
Male,0405_e11,543.4,129.929,
Male,0405_e11,543.725,128.714,
Male,0405_e11,544.05,127.5,
Male,0405_e11,544.375,128.714,
Male,0405_e11,544.7,128.714,
Male,0405_e11,545.025,127.5,
Male,0405_e11,545.35,126.286,
Male,0405_e11,545.675,123.857,
Male,0405_e11,546,123.857,
Male,0405_e11,546.325,125.071,
Male,0405_e11,546.65,122.643,
Male,0405_e11,546.975,122.643,
Male,0405_e11,547.3,123.857,
Male,0405_e11,547.625,125.071,
Male,0405_e11,547.95,122.643,
Male,0405_e11,548.275,121.429,
Male,0405_e11,548.6,125.071,
Male,0405_e11,548.925,123.857,
Male,0405_e11,549.25,123.857,
Male,0405_e11,549.575,123.857,
Male,0405_e11,549.9,121.429,
Male,0405_e11,550.225,122.643,
Male,0405_e11,550.55,123.857,
Male,0405_e11,550.875,125.071,
Male,0405_e11,551.2,123.857,
Male,0405_e11,551.525,125.071,
Male,0405_e11,551.85,125.071,
Male,0405_e11,552.175,128.714,
Male,0405_e11,552.5,127.5,
Male,0405_e11,552.825,127.5,
Male,0405_e11,553.15,126.286,
Male,0405_e11,553.475,128.714,
Male,0405_e11,553.8,131.143,
Male,0405_e11,554.125,128.714,
Male,0405_e11,554.45,127.5,
Male,0405_e11,554.775,127.5,
Male,0405_e11,555.1,128.714,
Male,0405_e11,555.425,127.5,
Male,0405_e11,555.75,128.714,
Male,0405_e11,556.075,127.5,
Male,0405_e11,556.4,129.929,
Male,0405_e11,556.725,129.929,
Male,0405_e11,557.05,129.929,
Male,0405_e11,557.375,127.5,
Male,0405_e11,557.7,126.286,
Male,0405_e11,558.025,126.286,
Male,0405_e11,558.35,127.5,
Male,0405_e11,558.675,127.5,
Male,0405_e11,559,125.071,
Male,0405_e11,559.325,122.643,
Male,0405_e11,559.65,127.5,
Male,0405_e11,559.975,127.5,
Male,0405_e11,560.3,125.071,
Male,0405_e11,560.625,125.071,
Male,0405_e11,560.95,128.714,
Male,0405_e11,561.275,125.071,
Male,0405_e11,561.6,122.643,
Male,0405_e11,561.925,121.429,
Male,0405_e11,562.25,123.857,
Male,0405_e11,562.575,125.071,
Male,0405_e11,562.9,120.214,
Male,0405_e11,563.225,121.429,
Male,0405_e11,563.55,122.643,
Male,0405_e11,563.875,121.429,
Male,0405_e11,564.2,121.429,
Male,0405_e11,564.525,121.429,
Male,0405_e11,564.85,121.429,
Male,0405_e11,565.175,120.214,
Male,0405_e11,565.5,122.643,
Male,0405_e11,565.825,119,
Male,0405_e11,566.15,120.214,
Male,0405_e11,566.475,121.429,
Male,0405_e11,566.8,116.571,
Male,0405_e11,567.125,116.571,
Male,0405_e11,567.45,117.786,
Male,0405_e11,567.775,117.786,
Male,0405_e11,568.1,117.786,
Male,0405_e11,568.425,121.429,
Male,0405_e11,568.75,119,
Male,0405_e11,569.075,119,
Male,0405_e11,569.4,117.786,
Male,0405_e11,569.725,120.214,
Male,0405_e11,570.05,116.571,
Male,0405_e11,570.375,116.571,
Male,0405_e11,570.7,117.786,
Male,0405_e11,571.025,119,
Male,0405_e11,571.35,121.429,
Male,0405_e11,571.675,120.214,
Male,0405_e11,572,120.214,
Male,0405_e11,572.325,119,
Male,0405_e11,572.65,120.214,
Male,0405_e11,572.975,120.214,
Male,0405_e11,573.3,120.214,
Male,0405_e11,573.625,123.857,
Male,0405_e11,573.95,127.5,
Male,0405_e11,574.275,126.286,
Male,0405_e11,574.6,129.929,
Male,0405_e11,574.925,129.929,
Male,0405_e11,575.25,128.714,
Male,0405_e11,575.575,126.286,
Male,0405_e11,575.9,128.714,
Male,0405_e11,576.225,131.143,
Male,0405_e11,576.55,129.929,
Male,0405_e11,576.875,129.929,
Male,0405_e11,577.2,131.143,
Male,0405_e11,577.525,129.929,
Male,0405_e11,577.85,131.143,
Male,0405_e11,578.175,131.143,
Male,0405_e11,578.5,129.929,
Male,0405_e11,578.825,129.929,
Male,0405_e11,579.15,128.714,
Male,0405_e11,579.475,129.929,
Male,0405_e11,579.8,129.929,
Male,0405_e11,580.125,131.143,
Male,0405_e11,580.45,132.357,
Male,0405_e11,580.775,132.357,
Male,0405_e11,581.1,131.143,
Male,0405_e11,581.425,132.357,
Male,0405_e11,581.75,127.5,
Male,0405_e11,582.075,127.5,
Male,0405_e14,0,0,
Male,0405_e14,0.325,0,
Male,0405_e14,0.65,0,
Male,0405_e14,0.975,0,
Male,0405_e14,1.3,0,
Male,0405_e14,1.625,0,
Male,0405_e14,1.95,0,
Male,0405_e14,2.275,0,
Male,0405_e14,2.6,0,
Male,0405_e14,2.925,0,
Male,0405_e14,3.25,0,
Male,0405_e14,3.575,0,
Male,0405_e14,3.9,0,
Male,0405_e14,4.225,0,
Male,0405_e14,4.55,0,
Male,0405_e14,4.875,0,
Male,0405_e14,5.2,0,
Male,0405_e14,5.525,0,
Male,0405_e14,5.85,0,
Male,0405_e14,6.175,0,
Male,0405_e14,6.5,0,
Male,0405_e14,6.825,2.6425,
Male,0405_e14,7.15,3.9637,
Male,0405_e14,7.475,3.9637,
Male,0405_e14,7.8,5.285,
Male,0405_e14,8.125,5.9456,
Male,0405_e14,8.45,6.6062,
Male,0405_e14,8.775,6.6062,
Male,0405_e14,9.1,5.9456,
Male,0405_e14,9.425,4.6244,
Male,0405_e14,9.75,1.3212,
Male,0405_e14,10.075,0,
Male,0405_e14,10.4,0,
Male,0405_e14,10.725,0,
Male,0405_e14,11.05,0,
Male,0405_e14,11.375,0,
Male,0405_e14,11.7,0,
Male,0405_e14,12.025,0,
Male,0405_e14,12.35,0,
Male,0405_e14,12.675,0,
Male,0405_e14,13,0,
Male,0405_e14,13.325,0,
Male,0405_e14,13.65,0,
Male,0405_e14,13.975,0,
Male,0405_e14,14.3,0,
Male,0405_e14,14.625,1.9819,
Male,0405_e14,14.95,3.3031,
Male,0405_e14,15.275,5.285,
Male,0405_e14,15.6,5.285,
Male,0405_e14,15.925,6.6062,
Male,0405_e14,16.25,7.2668,
Male,0405_e14,16.575,7.2668,
Male,0405_e14,16.9,7.9275,
Male,0405_e14,17.225,6.6062,
Male,0405_e14,17.55,9.9093,
Male,0405_e14,17.875,9.9093,
Male,0405_e14,18.2,11.8912,
Male,0405_e14,18.525,11.8912,
Male,0405_e14,18.85,11.2306,
Male,0405_e14,19.175,7.9275,
Male,0405_e14,19.5,7.9275,
Male,0405_e14,19.825,6.6062,
Male,0405_e14,20.15,8.5881,
Male,0405_e14,20.475,9.2487,
Male,0405_e14,20.8,9.9093,
Male,0405_e14,21.125,7.2668,
Male,0405_e14,21.45,7.2668,
Male,0405_e14,21.775,7.9275,
Male,0405_e14,22.1,7.9275,
Male,0405_e14,22.425,7.9275,
Male,0405_e14,22.75,7.9275,
Male,0405_e14,23.075,7.9275,
Male,0405_e14,23.4,7.2668,
Male,0405_e14,23.725,7.2668,
Male,0405_e14,24.05,5.9456,
Male,0405_e14,24.375,4.6244,
Male,0405_e14,24.7,2.6425,
Male,0405_e14,25.025,0,
Male,0405_e14,25.35,0,
Male,0405_e14,25.675,0,
Male,0405_e14,26,0,
Male,0405_e14,26.325,0,
Male,0405_e14,26.65,0,
Male,0405_e14,26.975,0,
Male,0405_e14,27.3,0,
Male,0405_e14,27.625,0,
Male,0405_e14,27.95,0,
Male,0405_e14,28.275,0,
Male,0405_e14,28.6,0,
Male,0405_e14,28.925,0,
Male,0405_e14,29.25,0,
Male,0405_e14,29.575,0,
Male,0405_e14,29.9,0,
Male,0405_e14,30.225,0,
Male,0405_e14,30.55,0,
Male,0405_e14,30.875,0,
Male,0405_e14,31.2,0,
Male,0405_e14,31.525,0,
Male,0405_e14,31.85,0,
Male,0405_e14,32.175,0,
Male,0405_e14,32.5,0,
Male,0405_e14,32.825,0,
Male,0405_e14,33.15,0,
Male,0405_e14,33.475,0,
Male,0405_e14,33.8,0.6606,
Male,0405_e14,34.125,3.9637,
Male,0405_e14,34.45,5.285,
Male,0405_e14,34.775,5.9456,
Male,0405_e14,35.1,6.6062,
Male,0405_e14,35.425,7.9275,
Male,0405_e14,35.75,7.9275,
Male,0405_e14,36.075,8.5881,
Male,0405_e14,36.4,7.9275,
Male,0405_e14,36.725,7.9275,
Male,0405_e14,37.05,8.5881,
Male,0405_e14,37.375,7.2668,
Male,0405_e14,37.7,6.6062,
Male,0405_e14,38.025,6.6062,
Male,0405_e14,38.35,5.285,
Male,0405_e14,38.675,1.9819,
Male,0405_e14,39,2.6425,
Male,0405_e14,39.325,5.285,
Male,0405_e14,39.65,8.5881,
Male,0405_e14,39.975,11.8912,
Male,0405_e14,40.3,12.5518,
Male,0405_e14,40.625,13.2124,
Male,0405_e14,40.95,13.2124,
Male,0405_e14,41.275,12.5518,
Male,0405_e14,41.6,12.5518,
Male,0405_e14,41.925,12.5518,
Male,0405_e14,42.25,11.2306,
Male,0405_e14,42.575,5.285,
Male,0405_e14,42.9,3.3031,
Male,0405_e14,43.225,0.6606,
Male,0405_e14,43.55,0,
Male,0405_e14,43.875,0,
Male,0405_e14,44.2,0,
Male,0405_e14,44.525,4.6244,
Male,0405_e14,44.85,9.9093,
Male,0405_e14,45.175,12.5518,
Male,0405_e14,45.5,15.1943,
Male,0405_e14,45.825,16.5155,
Male,0405_e14,46.15,19.158,
Male,0405_e14,46.475,20.4793,
Male,0405_e14,46.8,20.4793,
Male,0405_e14,47.125,21.8005,
Male,0405_e14,47.45,23.1218,
Male,0405_e14,47.775,25.7642,
Male,0405_e14,48.1,25.7642,
Male,0405_e14,48.425,26.4249,
Male,0405_e14,48.75,26.4249,
Male,0405_e14,49.075,24.443,
Male,0405_e14,49.4,20.4793,
Male,0405_e14,49.725,19.158,
Male,0405_e14,50.05,17.1762,
Male,0405_e14,50.375,15.1943,
Male,0405_e14,50.7,15.1943,
Male,0405_e14,51.025,13.8731,
Male,0405_e14,51.35,11.2306,
Male,0405_e14,51.675,10.5699,
Male,0405_e14,52,12.5518,
Male,0405_e14,52.325,15.1943,
Male,0405_e14,52.65,17.8368,
Male,0405_e14,52.975,17.1762,
Male,0405_e14,53.3,16.5155,
Male,0405_e14,53.625,16.5155,
Male,0405_e14,53.95,19.158,
Male,0405_e14,54.275,19.8187,
Male,0405_e14,54.6,22.4611,
Male,0405_e14,54.925,22.4611,
Male,0405_e14,55.25,22.4611,
Male,0405_e14,55.575,21.8005,
Male,0405_e14,55.9,22.4611,
Male,0405_e14,56.225,21.1399,
Male,0405_e14,56.55,21.8005,
Male,0405_e14,56.875,20.4793,
Male,0405_e14,57.2,21.8005,
Male,0405_e14,57.525,25.1036,
Male,0405_e14,57.85,27.7461,
Male,0405_e14,58.175,29.728,
Male,0405_e14,58.5,28.4067,
Male,0405_e14,58.825,27.0855,
Male,0405_e14,59.15,27.7461,
Male,0405_e14,59.475,27.7461,
Male,0405_e14,59.8,27.0855,
Male,0405_e14,60.125,25.7642,
Male,0405_e14,60.45,25.1036,
Male,0405_e14,60.775,25.1036,
Male,0405_e14,61.1,25.1036,
Male,0405_e14,61.425,19.158,
Male,0405_e14,61.75,17.8368,
Male,0405_e14,62.075,17.1762,
Male,0405_e14,62.4,13.8731,
Male,0405_e14,62.725,13.8731,
Male,0405_e14,63.05,11.2306,
Male,0405_e14,63.375,10.5699,
Male,0405_e14,63.7,15.1943,
Male,0405_e14,64.025,19.158,
Male,0405_e14,64.35,22.4611,
Male,0405_e14,64.675,26.4249,
Male,0405_e14,65,26.4249,
Male,0405_e14,65.325,29.0674,
Male,0405_e14,65.65,31.0492,
Male,0405_e14,65.975,32.3705,
Male,0405_e14,66.3,30.3886,
Male,0405_e14,66.625,34.3523,
Male,0405_e14,66.95,31.7098,
Male,0405_e14,67.275,32.3705,
Male,0405_e14,67.6,31.7098,
Male,0405_e14,67.925,31.0492,
Male,0405_e14,68.25,32.3705,
Male,0405_e14,68.575,31.7098,
Male,0405_e14,68.9,30.3886,
Male,0405_e14,69.225,25.7642,
Male,0405_e14,69.55,25.1036,
Male,0405_e14,69.875,21.8005,
Male,0405_e14,70.2,19.158,
Male,0405_e14,70.525,19.8187,
Male,0405_e14,70.85,19.8187,
Male,0405_e14,71.175,21.8005,
Male,0405_e14,71.5,25.1036,
Male,0405_e14,71.825,25.1036,
Male,0405_e14,72.15,23.1218,
Male,0405_e14,72.475,25.1036,
Male,0405_e14,72.8,25.1036,
Male,0405_e14,73.125,29.0674,
Male,0405_e14,73.45,27.0855,
Male,0405_e14,73.775,25.1036,
Male,0405_e14,74.1,24.443,
Male,0405_e14,74.425,23.7824,
Male,0405_e14,74.75,21.8005,
Male,0405_e14,75.075,21.1399,
Male,0405_e14,75.4,21.8005,
Male,0405_e14,75.725,19.158,
Male,0405_e14,76.05,17.1762,
Male,0405_e14,76.375,17.1762,
Male,0405_e14,76.7,17.1762,
Male,0405_e14,77.025,15.8549,
Male,0405_e14,77.35,15.1943,
Male,0405_e14,77.675,19.158,
Male,0405_e14,78,23.1218,
Male,0405_e14,78.325,24.443,
Male,0405_e14,78.65,22.4611,
Male,0405_e14,78.975,23.1218,
Male,0405_e14,79.3,25.7642,
Male,0405_e14,79.625,24.443,
Male,0405_e14,79.95,23.7824,
Male,0405_e14,80.275,22.4611,
Male,0405_e14,80.6,23.7824,
Male,0405_e14,80.925,21.8005,
Male,0405_e14,81.25,21.1399,
Male,0405_e14,81.575,17.8368,
Male,0405_e14,81.9,17.8368,
Male,0405_e14,82.225,17.1762,
Male,0405_e14,82.55,17.1762,
Male,0405_e14,82.875,18.4974,
Male,0405_e14,83.2,19.158,
Male,0405_e14,83.525,21.1399,
Male,0405_e14,83.85,22.4611,
Male,0405_e14,84.175,23.1218,
Male,0405_e14,84.5,26.4249,
Male,0405_e14,84.825,24.443,
Male,0405_e14,85.15,23.7824,
Male,0405_e14,85.475,22.4611,
Male,0405_e14,85.8,20.4793,
Male,0405_e14,86.125,18.4974,
Male,0405_e14,86.45,17.1762,
Male,0405_e14,86.775,15.1943,
Male,0405_e14,87.1,13.2124,
Male,0405_e14,87.425,11.8912,
Male,0405_e14,87.75,11.2306,
Male,0405_e14,88.075,10.5699,
Male,0405_e14,88.4,12.5518,
Male,0405_e14,88.725,11.8912,
Male,0405_e14,89.05,13.2124,
Male,0405_e14,89.375,17.1762,
Male,0405_e14,89.7,23.1218,
Male,0405_e14,90.025,26.4249,
Male,0405_e14,90.35,28.4067,
Male,0405_e14,90.675,29.728,
Male,0405_e14,91,30.3886,
Male,0405_e14,91.325,29.0674,
Male,0405_e14,91.65,29.728,
Male,0405_e14,91.975,29.728,
Male,0405_e14,92.3,31.0492,
Male,0405_e14,92.625,32.3705,
Male,0405_e14,92.95,33.0311,
Male,0405_e14,93.275,31.0492,
Male,0405_e14,93.6,29.728,
Male,0405_e14,93.925,29.0674,
Male,0405_e14,94.25,26.4249,
Male,0405_e14,94.575,26.4249,
Male,0405_e14,94.9,25.7642,
Male,0405_e14,95.225,22.4611,
Male,0405_e14,95.55,25.1036,
Male,0405_e14,95.875,23.7824,
Male,0405_e14,96.2,24.443,
Male,0405_e14,96.525,25.7642,
Male,0405_e14,96.85,26.4249,
Male,0405_e14,97.175,25.7642,
Male,0405_e14,97.5,31.7098,
Male,0405_e14,97.825,31.7098,
Male,0405_e14,98.15,32.3705,
Male,0405_e14,98.475,32.3705,
Male,0405_e14,98.8,30.3886,
Male,0405_e14,99.125,29.728,
Male,0405_e14,99.45,28.4067,
Male,0405_e14,99.775,26.4249,
Male,0405_e14,100.1,25.1036,
Male,0405_e14,100.425,21.8005,
Male,0405_e14,100.75,17.8368,
Male,0405_e14,101.075,17.1762,
Male,0405_e14,101.4,17.1762,
Male,0405_e14,101.725,16.5155,
Male,0405_e14,102.05,15.8549,
Male,0405_e14,102.375,15.8549,
Male,0405_e14,102.7,13.2124,
Male,0405_e14,103.025,13.2124,
Male,0405_e14,103.35,11.2306,
Male,0405_e14,103.675,9.9093,
