"R1_12","R1_13","R1_14","R1_15","R1_16","R1_17","R1_18","R1_19","R1_20","R1_21","R1_22","R1_23","R1_24","R1_25","R1_26","R1_27","R1_28","R1_29","R1_30","R1_31","R1_32","R1_33","R1_34","R1_35","R1_36","R1_37","R1_38","R1_39","R1_40","R1_41","R1_42","R1_43","R1_44","R1_45","R1_46","R1_47","R1_48"
-2.18512380941744,1.64464965787601,-0.0341385437917675,0.66104178991721,0.57366865974307,-0.556256805039799,1.74576039433726,2.09618261212077,0.756377691095546,1.04543998537331,0.033920765141853,0.752150485061328,-0.737751488291401,-0.56828227569601,-2.18512380941744,-1.48497588679078,-0.334871714238246,0.650624789143169,-0.104569189569678,-0.0382048319316323,1.11836216647469,0.139450975913614,-0.456596616410418,-0.295946974511181,1.27944252348837,0.641611253800673,0.540502447573928,-1.34467143829504,0.588780057242275,-0.167718569826727,-0.149622389234492,-0.965222191911382,0.26906041067959,-0.738679300530388,-0.525617297847899,-0.669138039325955,-0.994515492904998
2.94115359451758,2.21824168182643,-0.440718024932852,-0.745673304340801,0.326521071461569,-0.426530028542683,-0.667132639513977,0.511371666949805,-0.34996589451143,-0.871421529958635,-0.438894005668354,0.185981492583771,-0.0202172379201978,1.31598046078198,1.33113438273311,-0.808890292795073,-0.539916362581672,-0.546296754970324,0.531279642513352,-0.145075983092539,1.34494093491798,-0.214431189369238,0.572527301423141,1.01435768975035,0.708011879662386,-1.41010431885043,-0.0101172140209775,0.881155941978453,-0.0204358334079479,0.302860834063702,-0.874458909609873,-0.886735646777495,-1.98025973536034,-0.918402085872811,-0.990619653186261,-0.806533700229766,-0.0726882296499416
3.51662411779837,-0.944538891330779,-0.593039022337952,-0.305304848122718,-0.572884231349529,-0.225529285343199,1.4366250145497,0.677591744705966,-0.461022325436233,1.27180066197247,-0.717798365885147,-1.08359075180687,-0.619819343197199,0.171636817903557,-0.603459448326418,0.907698142411332,-0.120075534250972,0.24251208106589,0.339210078172157,0.173962193217366,-0.130928197296522,0.689285991227003,0.970740843460815,0.149092505339693,1.86668564753878,1.3284285002251,-0.77287739604689,0.0839176279303,0.0138692738186096,-0.319582905816443,-0.556682115352036,-1.14298887404112,-1.53444710238828,-0.746921894480727,-0.667614327509103,-1.16615767802646,-0.554418702992513
0.876394925249151,1.00681436088384,2.10124564972662,2.62451246943717,0.552189732570944,0.425205832892821,-0.468756630002005,-0.926460853015824,-1.27699766569482,-0.84198184363954,-0.100819997544913,1.0597748837433,-0.301854304120547,-0.321550459058894,-1.00910198392151,-1.2972190672612,0.202695020935024,0.00656955407941913,0.355175074957577,-0.274482754278819,-0.348796710697336,2.187785577658,0.291101402590411,-0.33769315162089,-0.353207328569629,-1.13387691272732,-0.36031481678947,0.528544206535042,0.732387070001387,0.920549666703464,0.460531945479737,-0.0275758986791776,-1.85102120047968,-0.958405207735428,-0.662865828381758,-1.15140497587495,-0.327089783350212
-0.321427057797622,-0.343909234931314,-0.343909234931314,-0.343909234931314,-0.343909234931314,-0.343909234931314,-0.343909234931314,-0.320298164561658,-0.343909234931314,-0.343909234931314,-0.343909234931314,-0.343909234931314,-0.343909234931314,2.44251748446571,-0.343909234931314,-0.343909234931314,-0.318399245619931,0.653544955251219,-0.343909234931314,-0.281167194185278,1.44713109244542,-0.343909234931314,-0.343909234931314,-0.343909234931314,4.75944910197274,-0.343909234931314,1.17343157072612,-0.343909234931314,-0.2702642019061,-0.343909234931314,-0.180759516121451,-0.343909234931314,-0.343909234931314,-0.343909234931314,-0.186027951386318,-0.343909234931314,-0.343909234931314
-1.38488807333504,-1.38488807333504,-0.880532758212197,1.97724672065149,0.562870962443978,0.42729749030077,1.2173746417042,-1.01300654947145,0.744080264417124,-0.436934639662743,-0.823002422882901,1.30998870046816,1.46134271356313,0.406420761834015,1.53622011632146,1.15106115680611,1.25544669527446,-1.05759211072987,-0.00318903863808521,-0.443739327765743,-0.59983903701253,0.215667159158267,-0.490055010259661,0.82254554662061,0.507877450646238,0.300182173224716,1.77055190217238,0.417453577305179,-0.722070004700881,-0.137750604626875,-1.01779413272015,-0.513662656992293,-1.38488807333504,-0.785950463787058,-0.780980527476473,-1.211741250955,-1.01112327701326
-1.07832749055548,3.48181878858817,2.61346004971113,-0.493929952370612,-0.0433896071614321,0.61345622275955,-0.680536233607811,-0.340407755417181,-0.406250403089828,0.916142198574616,-0.243550040212359,0.303086603583639,-0.115074189846104,0.333587431430763,-1.07832749055548,0.963130805544182,0.280822725152158,-0.333007243265221,0.00759585794623229,-1.01918969360796,-0.669847486432152,0.575362654941113,0.202893922692474,-0.435339205737954,2.08210052703473,-0.852320621761884,0.652938803319841,-0.266768102175735,-0.179592876039596,-0.526007857895261,-0.325627035576502,-0.195749295757896,-1.07832749055548,-0.754412734746049,-0.852760244851868,-0.674629194979043,-0.383024345079713
-0.940540387972909,3.91511496168233,-0.591903331149117,0.0102217845617326,-0.0684442647219563,2.10493244853553,-0.490834998314928,-0.399704084345161,-0.940540387972909,-0.755446326657725,0.397827418035529,0.607417219842991,0.903958225216617,0.220316517051384,-0.940540387972909,-0.914303958566775,-0.380554566171862,0.262667785989524,-0.84860529970227,-0.874004639048137,0.287861262835033,-0.144565040915101,1.17313465082269,1.81447337157376,-0.940540387972909,-0.245625547983761,-0.28959152545942,-0.176026900971755,0.660468458049541,0.232477674783607,-0.0581659568274459,-0.681203852560329,-0.940540387972909,-0.357705818676332,-0.724558781080895,0.069329112790934,0.0437459412463088
-0.771356316569163,-0.612194660465641,-0.771356316569163,-0.771356316569163,0.220130093012056,-0.138802614750887,1.70133241355065,-0.609097109180255,-0.328012588286907,-0.219875399775236,-0.771356316569163,0.000280562940923569,-0.771356316569163,-0.771356316569163,3.68952259775061,-0.771356316569163,1.50765931286604,0.0854775952987361,-0.771356316569163,-0.771356316569163,0.0278857211475718,0.240052432902707,0.836309913763119,-0.641701965039562,-0.771356316569163,-0.771356316569163,0.0185996447988661,-0.559634037959269,0.0721452344489289,2.20964236974899,0.349835719427363,1.04927947540359,-0.771356316569163,-0.771356316569163,0.0966328606594197,0.947346050058497,0.0848184930788044
-1.60740047802095,0.0311394923999754,-0.170955790538178,0.717473784521272,1.41037157937348,1.31239288996975,1.02119537240039,-1.60740047802095,-1.01207759205381,1.21586911364411,1.39130752203393,-0.484898560319657,0.840700686219932,2.47403335684257,0.0149121890253598,-0.634993467524055,-1.07773888953419,-0.776441655494768,0.114824064482594,0.000880123175621347,-1.07078853775137,-0.569946336693312,-0.0782663603497733,0.278684312569886,0.635151164483439,0.824202401480153,1.62790080123369,0.335323833192918,0.450257281797642,0.0790027898874533,-0.980092556412213,-0.49472418243443,-1.60740047802095,-0.391249232652746,-0.745388233066518,-1.31151879417063,-0.154341135675684
-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.415468152379443,-0.459495354791553,0.324792949048505,-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.459495354791553,1.05850854492737,-0.459495354791553,0.69792454439503,-0.459495354791553,-0.459495354791553,-0.459495354791553,-0.459495354791553,4.20394515415172,-0.459495354791553,-0.459495354791553,-0.459495354791553,2.07893146767092,2.08750568835498,1.45254455114971,-0.459495354791553,-0.0863609465055569,-0.459495354791553,0.328917543572211,-0.459495354791553,0.21563788019494,-0.459495354791553
-1.08214087877967,-0.446175959554592,-0.577358722077684,-0.695912843074901,-0.685970978428823,0.241790582459562,-0.746080873713798,0.0293023050717553,-0.210462198391489,-0.872277867388402,1.10311373368179,0.288189130379323,0.00677457512111829,-0.0845206049112449,-0.533969561956322,-0.00379978235362851,-0.815289559590402,0.249284687819412,0.689085227376228,-0.248063552265168,0.058410877576972,-0.168036621154868,1.02852940584238,-0.699761721802101,-1.08214087877967,3.96374736570003,1.26264340765976,1.87879712530529,-0.664854076489803,1.56479841714852,0.0911835411706161,0.0636981093768027,-1.08214087877967,-0.28363985975596,-0.689899560474286,-0.918630209887133,0.0717786979200678
-0.627903779224105,1.04122041358462,-0.627903779224105,-0.627903779224105,-0.578390957941599,0.319749706100348,4.00263605969562,2.04605185905122,-0.627903779224105,0.335990585189033,-0.627903779224105,-0.0498940575430391,-0.338494435066518,-0.627903779224105,-0.627903779224105,-0.203379133822811,0.247553300398428,-0.627903779224105,-0.627903779224105,-0.627903779224105,-0.627903779224105,0.255981015377378,1.13833525285262,-0.627903779224105,2.38729436501059,-0.627903779224105,-0.0361717903894983,0.587989078932063,-0.164553447259526,-0.131687008885662,-0.347953492638168,-0.0684030990495763,-0.627903779224105,-0.627903779224105,-0.194447580611959,-0.59489281310359,-0.235977131518404
-0.476474223889759,-0.0318010683232359,-0.366202638392938,1.85337359143287,-0.318677927508481,-0.107936304366077,-0.985823841399172,-0.0304448325574884,0.607842039892939,-0.327131000581243,-0.301153599263407,1.23277827375855,0.998052430813968,0.180566001886282,-1.85580656232001,-0.422558349766319,1.36395140306026,-1.25427140739579,-0.236924456243586,-0.468797123370235,-0.844160977658885,-0.0246723953754777,1.75786093079399,-0.0168895585372667,-1.07698510900562,3.59140487132884,0.372786442057164,0.564763813382481,-0.414395415422744,-0.417975477916114,-0.407395694673372,-0.425042335484833,-0.012478290750357,-0.444338283817799,-1.20491154448,0.0292401512126787,-0.0793715311198006
-1.35189466437165,1.21035875886586,1.82290170513157,1.07018380874134,0.868525441265885,-1.24963284781704,0.144903537429835,0.785293729696535,-0.250391063673006,0.196590073875693,-1.35189466437165,0.127557467065582,-0.434709363402691,1.09982939573545,-0.70031291724905,-0.284585923387364,-1.14903048887758,-0.603400171948083,0.135076274427105,0.76618089352162,-0.182208734373165,1.14377560161329,-0.465487217955366,-0.584075694713074,3.16905968783724,-1.05022441714911,0.567762104092885,0.204582675606598,0.485440349340786,0.164331726143753,-0.436067042739439,-1.28992979076361,-1.35189466437165,0.486596981962846,-0.927231437644434,-0.793936676117537,0.00795756857163403
-0.479033286101195,-0.479033286101195,-0.479033286101195,0.450445371485171,1.45047540125555,-0.479033286101195,5.02044344734821,-0.479033286101195,-0.479033286101195,0.191731845915838,-0.479033286101195,-0.479033286101195,-0.479033286101195,-0.479033286101195,-0.479033286101195,-0.479033286101195,0.672397139220911,0.702087463097044,-0.116716415094291,-0.479033286101195,0.220890583835592,-0.479033286101195,0.107587076483961,-0.479033286101195,-0.479033286101195,-0.479033286101195,1.01984879990172,-0.324522856632485,1.08040956356625,0.0849773589076527,-0.479033286101195,0.168263291119016,-0.479033286101195,-0.479033286101195,-0.479033286101195,-0.18958577618385,-0.479033286101195
-0.721584267650464,-0.721584267650464,-0.559510477084055,-0.721584267650464,-0.439925075692102,1.5994685168709,-0.721584267650464,-0.137724089513087,0.523862671683024,1.32809570954222,1.09097112620481,-0.161394120484646,-0.488353157260569,1.73925231584821,-0.721584267650464,-0.721584267650464,-0.721584267650464,-0.721584267650464,0.10113425307468,-0.721584267650464,3.38039549647301,-0.721584267650464,2.07952223021982,-0.0217779454219932,-0.709419522918852,-0.721584267650464,0.490223700973307,-0.721584267650464,0.89185701007373,0.313436642384717,-0.721584267650464,-0.721584267650464,-0.721584267650464,-0.426089797208357,-0.721584267650464,0.605440707642485,0.345882087000166
3.83852760851354,0.295857381754174,-0.364334957726272,1.50748289553262,0.675801162678568,-1.48013365429782,0.378555323932856,-0.455355392988114,-0.636917128651835,-0.0700267126308955,-0.0710119735642121,0.989984332510372,-0.305508038740407,1.80349446884427,-0.443965006222882,-0.477599678365521,0.148487992484384,-0.551662485557597,0.451783931045741,0.291062498270835,0.403797107853083,-0.316586847722799,-0.76859102848689,0.796888417949139,-0.138191873215284,-0.795876694026533,-1.34080007679067,0.557511545524042,-0.501115185643914,0.244869777867139,0.782406320357758,-0.417954544310547,-1.85472565853587,-0.66642540552749,-0.493673050767638,-0.489574569086415,-0.526480802258913
-0.771242670672817,-0.494318787773985,0.0923656972792459,-0.688142596288631,1.74737116341509,1.78759256216932,-0.586862324001994,1.28964429907625,-0.539831783716012,0.236249665044293,2.00792475297698,-0.592234161468493,-0.771242670672817,-0.612591248722709,-0.771242670672817,0.280553118128282,-0.710239008132403,-0.721549425938142,0.438094259868603,-0.221099527732059,-0.771242670672817,0.724536892160554,-0.0160085259160474,0.153653363278429,-0.771242670672817,3.48215874478041,-0.74375393029444,-0.218682240062206,0.19737365377372,1.38984559890233,-0.576167512695409,-0.698141734004364,-0.579340265082575,-0.247020425359143,-0.771242670672817,-0.679231771030898,-0.274692478597092
-0.57004384329105,-0.57004384329105,-0.57004384329105,1.47661010822137,-0.11685369735573,-0.298985755339011,-0.57004384329105,-0.57004384329105,-0.57004384329105,-0.491271420534158,-0.57004384329105,-0.57004384329105,3.98285545721359,-0.57004384329105,-0.57004384329105,-0.57004384329105,-0.57004384329105,0.490655876409523,0.280941885471771,1.56500646980523,0.982561015327018,-0.57004384329105,-0.57004384329105,0.83744319402205,-0.496644732802404,-0.57004384329105,1.41586478516242,1.97028277854785,-0.57004384329105,-0.191555092397402,-0.57004384329105,0.390162731735997,-0.57004384329105,-0.57004384329105,0.173847105623939,-0.57004384329105,-0.57004384329105
-0.435873084229241,-0.435873084229241,-0.0881129476842485,-0.435873084229241,-0.435873084229241,0.201720699413512,-0.435873084229241,-0.281335703242335,0.0661295949722624,0.0280855974384691,-0.435873084229241,-0.435873084229241,1.28439524932394,4.08008130675073,3.58258319935543,0.457738309668201,-0.202120627197379,0.584198987578206,-0.435873084229241,-0.435873084229241,-0.435873084229241,-0.435873084229241,0.253148141318367,-0.435873084229241,-0.435873084229241,-0.435873084229241,-0.245274611636602,-0.193897245992603,-0.376960033966265,-0.320204637602098,-0.400278580099194,-0.418088543343334,-0.435873084229241,-0.343636723552313,-0.435873084229241,-0.389703820297872,-0.304498263537004
-1.00867737772807,-0.611198240501418,-0.442611305378822,1.37685510317854,-0.888219991374078,1.42490707579523,1.16095906388444,-0.855352879933158,0.118447207579344,-0.338673742588387,-1.00867737772807,-0.991316731533982,-0.16768072717047,-0.423995307347772,-1.00867737772807,-0.638907398265766,-0.357887475462109,2.36487615185984,0.214429325167523,-0.300522769750762,1.62384641722251,-0.269135149366807,1.03131198843053,2.85929649372379,-0.341022568677487,-0.699902156799619,0.324282430024691,1.24918678948678,-0.655696043797,-0.606269989959815,-0.478950255868066,0.787327409483616,-1.00867737772807,-0.943311345117403,-0.474086740606545,-0.00925398517680533,-0.0070211402482718
-0.820020861341698,-0.820020861341698,2.5516266788567,2.33979315402304,-0.820020861341698,0.690652219916017,2.81643309272985,-0.820020861341698,-0.820020861341698,0.431589450572448,-0.177734893894731,-0.682666822242649,-0.630894731753501,-0.387189025124341,-0.820020861341698,1.04067237313265,0.469810227804323,-0.820020861341698,-0.805291818502458,-0.734742614292528,-0.0233208848709746,-0.259914265285812,1.15455325149284,-0.381521306042265,-0.568480178543678,1.3684723712413,-0.173192325182907,-0.129087038339672,0.821577588879412,0.555681616277259,-0.753495505163118,-0.504251110215052,-0.820020861341698,-0.0538530501874707,-0.684828914542171,-0.655286642203347,-0.0749440078055653
-0.927970553565503,4.20197405675252,-0.927970553565503,-0.302643619453439,0.0876165347105131,0.015911822244815,-0.615112013789422,-0.927970553565503,-0.518237897146096,0.165699917681176,-0.795801587191105,0.339828605972848,0.265974090761847,-0.0852530468589053,0.00249717282898408,1.13073715325253,-0.718696968813921,-0.927970553565503,0.352946146911062,0.173398590870991,0.715524282873525,1.27903355413944,-0.25936741129504,-0.598452053992799,-0.913129760325075,0.707051126342979,-0.143148216184714,2.34136652882464,-0.51220871564156,-0.079787308821769,-0.496224106095866,-0.0219505752810801,-0.924109422542349,-0.575759366498302,-0.334688193157925,-0.322137376774653,0.14903026995817
-0.75495083612441,-0.75495083612441,-0.75495083612441,-0.190119156391823,1.77772795959937,-0.75495083612441,-0.75495083612441,0.818534862995693,-0.545230686923848,-0.75495083612441,-0.75495083612441,3.01688692500509,0.78711798700692,-0.00010260197689849,-0.75495083612441,-0.75495083612441,-0.75495083612441,1.23786424505104,-0.578810764331729,-0.10906724022643,0.341466528649368,2.5941200138159,-0.75495083612441,-0.0802995208141228,-0.75495083612441,-0.75495083612441,0.179254789845911,1.39834949964563,0.80119423461268,0.498504464040047,-0.489765443762242,1.00064760602349,-0.731235168020182,-0.424087688254357,-0.75495083612441,-0.75495083612441,0.0213116962766413
-1.14129198501491,-0.242864791045364,-0.968766485584898,0.278935384899837,-0.181859517285788,-0.950009560073805,-1.03447284515097,1.54102197997147,-1.00722611331976,0.748725484476969,-0.728790531296513,1.03655528484119,-0.396477286808444,-0.451942140919652,-1.14129198501491,3.06702235910003,0.290056499736599,-0.723846463005431,0.0847908532733205,-0.228592044450009,-0.335663653117978,-0.155784647967934,0.0254767904421108,0.283232793190764,-1.14129198501491,1.55344458889342,-0.0742927903391009,0.416630451588982,2.48073679692523,0.861920129891887,1.0059946333482,-0.153116270445346,-1.14129198501491,-0.273567502087046,-0.310113433389558,0.00478076465395303,-0.896770778886723
-0.888928808296576,2.59732932332019,0.0715643931852099,-0.499858863112516,-0.888928808296576,0.542412269488559,0.230110078622667,-0.888928808296576,0.823194378920015,0.708370089911615,2.4805459734519,1.62539496504749,-0.574198464260578,0.184000436600871,-0.888928808296576,-0.512755573278743,-0.888928808296576,0.326078736610439,0.414241089429455,-0.810876089457264,0.0659713700961896,-0.309146742417858,1.81761186788892,-0.888928808296576,-0.888928808296576,-0.888928808296576,1.79948706295873,-0.812275257817493,0.882320098710715,-0.199399332342755,-0.483003882056959,-0.00160223277751294,-0.888928808296576,-0.5772615683196,-0.201499430673568,-0.697466614762367,-0.888928808296576
-0.431009402105722,-0.431009402105722,1.2188614084818,0.226700632241733,-0.431009402105722,-0.431009402105722,-0.431009402105722,-0.431009402105722,0.0438347763481292,0.0119891442184804,-0.431009402105722,-0.194877056838597,-0.431009402105722,-0.431009402105722,-0.431009402105722,-0.431009402105722,4.23629050579074,-0.431009402105722,1.27818847084254,-0.365036616204167,-0.431009402105722,-0.431009402105722,2.88978636378478,-0.431009402105722,-0.431009402105722,-0.431009402105722,-0.431009402105722,-0.431009402105722,-0.431009402105722,-0.431009402105722,-0.431009402105722,-0.17386712891106,-0.431009402105722,1.24836733272473,-0.431009402105722,-0.431009402105722,0.354997220163942
-0.758194626883156,-0.758194626883156,1.26867639841996,-0.293318682883199,0.110339522505814,0.729698635943024,-0.758194626883156,-0.758194626883156,-0.758194626883156,-0.73582921652445,-0.758194626883156,-0.382668114194704,-0.758194626883156,-0.240472861241163,-0.758194626883156,-0.727549186992515,1.06188462389716,1.11825447423498,-0.717925362659555,-0.758194626883156,1.65336295384273,1.59349650013947,2.65824348836667,0.314469228643042,-0.758194626883156,-0.758194626883156,-0.630047387671221,1.43993301043228,2.30687452528508,1.09552796860264,-0.394433427358705,-0.167504862487425,-0.758194626883156,-0.391621081429227,-0.617388781788887,-0.26491687043266,-0.688749972051268
-1.8662492999327,-0.50911230012105,0.491497863053631,0.185443833909225,-0.646155961465612,-1.63640632263327,-0.802347448854923,-0.82596707969964,-0.799461214663269,-0.559296457052426,-1.34820730197342,-0.329352294568024,-0.710403450625573,0.335229550078736,-1.6501302704406,-0.423230643696984,-0.0288651442039293,0.0940195602790107,0.963991198643956,0.742598184088399,1.93360936149492,1.23982914152298,1.28041076272551,0.853617071328882,0.0403258215385041,0.610997857416365,1.41999660901651,1.22466033809406,0.822710767674578,1.81919469619245,0.143557456958232,0.00868292509601018,-1.86463003806171,-0.448247018632179,0.192547614303035,0.478038793237036,-0.432897160026736
1.08154735117419,-0.0666921721956129,-0.0348708940009436,-0.518725539517596,-0.458606269349057,-1.1662216780448,0.742442889462189,0.0498133447599311,-0.772435568914667,0.804096364478867,-0.820590897524287,-0.335712562013879,0.128221270828889,3.18966068900914,-2.10280751557272,1.96978581737664,0.139875419544751,1.9230882380924,0.131902035117326,0.178459023461691,1.15388632425739,0.173445210695515,0.0300118908298484,0.538723510121838,-0.733283120978468,-0.273940088496187,-0.680522480657007,-0.0463460149167477,-0.384287858539019,0.329682892508471,0.0221006166183311,0.252828795105314,-1.05763347482439,-0.777218297990115,-1.58873488067517,-0.912631794454802,-0.108310574777246
-0.858997416723959,-0.80568626408207,1.03286889496737,0.260845513604405,0.27013611769437,-0.329313198530536,-0.858997416723959,2.18452847216223,-0.809498130380129,1.31144355275939,-0.858997416723959,1.55329180186703,-0.858997416723959,-0.858997416723959,-0.858997416723959,0.0901427843538086,-0.27180075976491,-0.858997416723959,-0.609556209948429,1.35546602587649,2.03222629498729,1.39947645386567,1.13340581048814,1.35581472967505,-0.858997416723959,-0.858997416723959,1.09900950920344,-0.858997416723959,0.384137271490692,-0.803526045358466,-0.107911492699598,-0.43681333290256,-0.825412413543255,-0.858997416723959,0.703691031626041,-0.858997416723959,-0.858997416723959
